,kziht8,kziht_rr8,kziht9,kziht_rr9,kziht10,kziht_rr10
0,0.7320695652679355,0.6145705580076491,0.7522664350101078,0.6595690611559302,0.7669103462610225,0.686315846757268
1,0.5945531396132883,0.4695138447046946,0.6321476316153608,0.5325339545386337,0.6619656287206281,0.5833227295369096
2,0.5040724168053137,0.3910316657876889,0.5643159191827489,0.47042848655872155,0.6047832628794365,0.5417178408212783
3,0.44082145283575613,0.3382947778066849,0.5186358046121344,0.43188927856590587,0.5721027907102049,0.5196163329455933
4,0.3925653171420367,0.29808219956625237,0.4836446199563202,0.40392014125037495,0.5480866101620301,0.5064000535133232
5,0.3552649716139368,0.26610649458331653,0.45723561460584194,0.382136304343815,0.5332866848064379,0.4971622861108299
6,0.3255123435882091,0.23993299428293727,0.43577946197441086,0.3646929280701468,0.5212828333335342,0.4904887922089533
7,0.30061399115070064,0.21802854366267477,0.4179147734949524,0.3500412460449527,0.512706014720159,0.48552127910585163
8,0.2789006616354899,0.19937796234570546,0.4031312232921872,0.3376107476553322,0.5058451047696969,0.48157829841217215
9,0.2601756153317516,0.18305195643956693,0.3900173992383812,0.326604877267327,0.5004589718882162,0.47841081727949114
10,0.2440398680343953,0.16890609029975392,0.37887967530535144,0.31702469851599446,0.495952347967726,0.4758299213323777
11,0.2293535391265454,0.1565206164207948,0.368629790830751,0.3084591520663286,0.4921346382438436,0.47364650728110114
12,0.2162637809684714,0.14543173220208555,0.3595814935853324,0.30063879960674056,0.4888224929690349,0.4718661910612858
13,0.204496857161537,0.1353446087179304,0.35146267033872813,0.29355434879420256,0.4859756135442531,0.4703328173812397
14,0.1936462957150879,0.12631228763909214,0.3438566110861159,0.28710908341577135,0.48350167676128813,0.4690150334553582
15,0.18418346496047067,0.11820853807224538,0.3371547240564191,0.2810682338816045,0.4812360409731207,0.4679215566835146
16,0.17521261835863974,0.11070286095825588,0.3304961209148501,0.2754711535755515,0.479380181030219,0.4669814127184516
17,0.1666584545819115,0.10385474768250151,0.32430357859454007,0.2702246029158079,0.4776941796649602,0.46614757431452497
18,0.15864014227974074,0.0975607138431707,0.3184784772328136,0.26537096314907666,0.47616321382003823,0.46542837976306284
19,0.1512659609108635,0.09176963869672904,0.31298880973673215,0.26074408861718545,0.47481582223903,0.46478990379009605
20,0.1444299631665203,0.08644513268149144,0.3083739761815113,0.25639080222577765,0.47362819281307517,0.4642220055268401
21,0.13790772172289673,0.08150687535822135,0.30355782775961215,0.25230080383193676,0.47256416152781133,0.46371778314447154
22,0.13198058370034077,0.07691830468886504,0.2990880189442478,0.2483825527509384,0.4715932831295616,0.46326520167026264
23,0.1265698229831517,0.07270075205290207,0.29489051957083573,0.24474925246180151,0.47068826523518936,0.4628717723762744
24,0.12149496641076177,0.06870797054590468,0.2907440552560231,0.24122466515866559,0.4699293680779354,0.462519661813813
25,0.11657163302724076,0.0650299204328748,0.28700433090565947,0.23784662395870462,0.4691621243920732,0.4622046622986099
26,0.11190818207026776,0.06158278993962953,0.28345706104597046,0.23462746727781392,0.4684930147541424,0.4619170806480547
27,0.10751600195440854,0.058326902541116776,0.2801627344968901,0.23160091102689878,0.467859120567618,0.4616657329564319
28,0.10347560699296873,0.055296988262843697,0.27681415223574923,0.22867678145181586,0.46728386284435974,0.4614335849428686
29,0.09956634073202503,0.05243640377524307,0.27372913542538313,0.22584767977124387,0.46675842713931337,0.46122464260112556
30,0.09566873676622123,0.04976980941015421,0.27064021888878637,0.22311581994241642,0.4662924716451631,0.4610356774836314
31,0.09209917383434169,0.04724768527626033,0.26776229428171117,0.22050483256541376,0.4658502912210519,0.46086624342877636
32,0.0885949097078854,0.044900017998666046,0.26503158290143813,0.2179956421856773,0.4654478038310349,0.46070897709171704
